index	centeredness	loss	admissible
9	0.28	-0.7957067080021032	true
9	0.29	-0.7797965729273394	true
9	0.3	-0.7633381966403914	true
9	0.31	-0.7463543040654753	true
9	0.32	-0.7288709733917493	true
9	0.33	-0.7109177539126138	true
9	0.34	-0.6925277325678894	true
9	0.35	-0.6737375402865561	true
9	0.36	-0.6545872902513797	true
9	0.37	-0.6351204417913497	true
9	0.38	-0.6153835857434931	true
9	0.39	-0.5954261497560185	true
9	0.4	-0.57530002502524	true
9	0.41	-0.5550591192177364	true
9	0.42	-0.5347588436373466	true
9	0.43	-0.5144555458399246	true
9	0.44	-0.4942059016576291	true
9	0.45	-0.474066282764428	true
9	0.46	-0.4540921173275091	true
9	0.47	-0.43433726183167465	true
9	0.48	-0.414853401789336	true
9	0.49	-0.3956894977834484	true
9	0.5	-0.37689129123018333	true
9	0.51	-0.35850088154686693	true
9	0.52	-0.3405563832652081	true
9	0.53	-0.32309166825831276	true
9	0.54	-0.3061361948710544	true
9	0.55	-0.2897149225566237	true
9	0.56	-0.27384830779279645	true
9	0.57	-0.25855237470062536	true
9	0.58	-0.24383885198834968	true
9	0.59	-0.22971536661955702	true
9	0.6	-0.2161856839404049	true
9	0.61	-0.20324998384614348	true
9	0.62	-0.19090516284878267	true
9	0.63	-0.1791451525386038	true
9	0.64	-0.16796124582089134	true
9	0.65	-0.15734242336722548	true
9	0.66	-0.14727567386783644	true
9	0.67	-0.13774630283965625	true
