index	centeredness	loss	admissible
10	0.16	-0.6410790799614423	true
10	0.17	-0.641730352948144	true
10	0.18	-0.6423618808398157	true
10	0.19	-0.6429735972443659	true
10	0.2	-0.6435654363889785	true
10	0.21	-0.6441373331323291	true
10	0.22	-0.6446892229767212	true
10	0.23	-0.6452210420801349	true
10	0.24	-0.6457327272681852	true
10	0.25	-0.6462242160459821	true
10	0.26	-0.6466954466098915	true
10	0.27	-0.6471463578591851	true
10	0.28	-0.6475768894075782	true
10	0.29	-0.6479869815946517	true
10	0.3	-0.6483765754971464	true
10	0.31	-0.6487456129401327	true
10	0.32	-0.6490940365080415	true
10	0.33	-0.6494217895555601	true
10	0.34	-0.6497288162183809	true
10	0.35	-0.6500150614237994	true
10	0.36	-0.6502804709011604	true
10	0.37	-0.6505249911921417	true
10	0.38	-0.6507485696608724	true
10	0.39	-0.650951154503883	true
10	0.4	-0.6511326947598789	true
10	0.41	-0.6512931403193354	true
10	0.42	-0.6514324419339055	true
10	0.43	-0.6515505512256414	true
10	0.44	-0.6516474206960208	true
10	0.45	-0.6517230037347723	true
10	0.46	-0.651777254628503	true
10	0.47	-0.6518101285691118	true
10	0.48	-0.6518215816619964	true
10	0.49	-0.6518115709340426	true
10	0.5	-0.6517800543413921	true
10	0.51	-0.6517269907769877	true
10	0.52	-0.651652340077891	true
10	0.53	-0.6515560630323647	true
10	0.54	-0.6514381213867255	true
10	0.55	-0.6512984778519526	true
10	0.56	-0.6511370961100544	true
10	0.57	-0.6509539408201941	true
10	0.58	-0.6507489776245583	true
10	0.59	-0.6505221731539821	true
10	0.6	-0.6502734950333122	true
10	0.61	-0.6500029118865167	true
10	0.62	-0.6497103933415322	true
10	0.63	-0.6493959100348486	true
10	0.64	-0.6490594336158295	true
10	0.65	-0.6487009367507616	true
10	0.66	-0.6483203931266398	true
10	0.67	-0.6479177774546764	true
10	0.68	-0.6474930654735387	true
