panel	column	draw	log_group_sd	coordinate
1: region 6 intercept, rho=0.99	1. CP	103	-0.8656774503907073	0.6404471226424202
1: region 6 intercept, rho=0.99	2. NCP	103	-0.8656774503907073	1.522096609769347
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	103	-0.8656774503907073	0.646184654301603
1: region 6 intercept, rho=0.99	1. CP	104	-0.5948326658633549	0.5557263278734659
1: region 6 intercept, rho=0.99	2. NCP	104	-0.5948326658633549	1.0073804461219704
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	104	-0.5948326658633549	0.5586490413106872
1: region 6 intercept, rho=0.99	1. CP	105	-0.7520074814790215	0.6633211693243397
1: region 6 intercept, rho=0.99	2. NCP	105	-0.7520074814790215	1.4070727656532478
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	105	-0.7520074814790215	0.6682117428580067
1: region 6 intercept, rho=0.99	1. CP	106	-0.34171990443681977	0.6214780657770639
1: region 6 intercept, rho=0.99	2. NCP	106	-0.34171990443681977	0.8746471276842173
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	106	-0.34171990443681977	0.6231303592501725
1: region 6 intercept, rho=0.99	1. CP	107	-1.1489283265658778	0.5555824469988273
1: region 6 intercept, rho=0.99	2. NCP	107	-1.1489283265658778	1.7527571547142378
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	107	-1.1489283265658778	0.5632323773291704
1: region 6 intercept, rho=0.99	1. CP	108	-0.00024488407964219774	0.6726382103713283
1: region 6 intercept, rho=0.99	2. NCP	108	-0.00024488407964219774	0.6728029489305093
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	108	-0.00024488407964219774	0.6726392937386785
1: region 6 intercept, rho=0.99	1. CP	109	1.37097254396287	0.8176895736692121
1: region 6 intercept, rho=0.99	2. NCP	109	1.37097254396287	0.20757863387581008
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	109	1.37097254396287	0.813533724698855
1: region 6 intercept, rho=0.99	1. CP	110	1.1338180940374913	0.7383862712214697
1: region 6 intercept, rho=0.99	2. NCP	110	1.1338180940374913	0.2376143535848924
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	110	1.1338180940374913	0.7350716640275617
1: region 6 intercept, rho=0.99	1. CP	111	1.1845301232891916	0.7416013954258185
1: region 6 intercept, rho=0.99	2. NCP	111	1.1845301232891916	0.22684835908484022
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	111	1.1845301232891916	0.7381421118367456
1: region 6 intercept, rho=0.99	1. CP	112	-0.9796160383196556	0.6954037109833503
1: region 6 intercept, rho=0.99	2. NCP	112	-0.9796160383196556	1.8521614628165526
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	112	-0.9796160383196556	0.7031858085973509
1: region 6 intercept, rho=0.99	1. CP	113	-0.48099450441871844	0.6262554896263186
1: region 6 intercept, rho=0.99	2. NCP	113	-0.48099450441871844	1.0130824801979297
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	113	-0.48099450441871844	0.6287999668592122
1: region 6 intercept, rho=0.99	1. CP	114	-0.49545402455861237	0.5890635552340262
1: region 6 intercept, rho=0.99	2. NCP	114	-0.49545402455861237	0.9667965748104259
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	114	-0.49545402455861237	0.5915595276075115
1: region 6 intercept, rho=0.99	1. CP	115	-0.7751250506391533	0.6014855424907144
1: region 6 intercept, rho=0.99	2. NCP	115	-0.7751250506391533	1.305743056939888
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	115	-0.7751250506391533	0.6060442562609625
1: region 6 intercept, rho=0.99	1. CP	116	-0.33815823149610186	0.6606552510645722
1: region 6 intercept, rho=0.99	2. NCP	116	-0.33815823149610186	0.926478072719
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	116	-0.33815823149610186	0.6623794524905322
1: region 6 intercept, rho=0.99	1. CP	117	-0.6349393477094096	0.5274287109400531
1: region 6 intercept, rho=0.99	2. NCP	117	-0.6349393477094096	0.9952092920311666
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	117	-0.6349393477094096	0.5303825953734499
1: region 6 intercept, rho=0.99	1. CP	118	-0.7847120418676266	0.7106363265207906
1: region 6 intercept, rho=0.99	2. NCP	118	-0.7847120418676266	1.55755543926362
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	118	-0.7847120418676266	0.7165178103775528
1: region 6 intercept, rho=0.99	1. CP	119	-0.8008015109123985	0.587988705980549
1: region 6 intercept, rho=0.99	2. NCP	119	-0.8008015109123985	1.3096422026101298
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	119	-0.8008015109123985	0.5926598428920814
1: region 6 intercept, rho=0.99	1. CP	120	-0.8081587322949435	0.5913265725977068
1: region 6 intercept, rho=0.99	2. NCP	120	-0.8081587322949435	1.3268024762377182
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	120	-0.8081587322949435	0.595999184525316
1: region 6 intercept, rho=0.99	1. CP	121	-0.2975467578007001	0.50734134723987
1: region 6 intercept, rho=0.99	2. NCP	121	-0.2975467578007001	0.6831611687612926
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	121	-0.2975467578007001	0.5084293967134444
1: region 6 intercept, rho=0.99	1. CP	122	-0.5691783095740683	0.7714746834380303
1: region 6 intercept, rho=0.99	2. NCP	122	-0.5691783095740683	1.3630527960304508
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	122	-0.5691783095740683	0.7755726051760728
1: region 6 intercept, rho=0.99	1. CP	123	-0.6839634268092568	0.7484298553532615
1: region 6 intercept, rho=0.99	2. NCP	123	-0.6839634268092568	1.4831758505014243
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	123	-0.6839634268092568	0.7534811950527598
1: region 6 intercept, rho=0.99	1. CP	124	-0.5542678206591747	0.707374802281498
1: region 6 intercept, rho=0.99	2. NCP	124	-0.5542678206591747	1.2313032947327507
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	124	-0.5542678206591747	0.7108799410821581
1: region 6 intercept, rho=0.99	1. CP	125	-0.012224785695953394	0.8082515647305106
1: region 6 intercept, rho=0.99	2. NCP	125	-0.012224785695953394	0.8181929084892295
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	125	-0.012224785695953394	0.8083172952423349
1: region 6 intercept, rho=0.99	1. CP	126	0.19664349066386028	0.8038121889369605
1: region 6 intercept, rho=0.99	2. NCP	126	0.19664349066386028	0.6603184082170431
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	126	0.19664349066386028	0.802834197328446
1: region 6 intercept, rho=0.99	1. CP	127	0.09205357497217775	0.8834008400383248
1: region 6 intercept, rho=0.99	2. NCP	127	0.09205357497217775	0.8057112881952381
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	127	0.09205357497217775	0.882870236043168
1: region 6 intercept, rho=0.99	1. CP	128	0.031678592918773577	0.9070886444376078
1: region 6 intercept, rho=0.99	2. NCP	128	0.031678592918773577	0.8788037310228253
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	128	0.031678592918773577	0.9068967059157436
1: region 6 intercept, rho=0.99	1. CP	129	-0.4417380241399006	0.5831124359410533
1: region 6 intercept, rho=0.99	2. NCP	129	-0.4417380241399006	0.9069778688464074
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	129	-0.4417380241399006	0.585203196430324
1: region 6 intercept, rho=0.99	1. CP	130	-0.6280999097217822	0.6313849181728766
1: region 6 intercept, rho=0.99	2. NCP	130	-0.6280999097217822	1.1832445930883266
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	130	-0.6280999097217822	0.6349280504241746
1: region 6 intercept, rho=0.99	1. CP	131	-0.4469196219276135	0.7116136764496009
1: region 6 intercept, rho=0.99	2. NCP	131	-0.4469196219276135	1.112599887835906
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	131	-0.4469196219276135	0.7142611294624209
1: region 6 intercept, rho=0.99	1. CP	132	-0.653866088810873	0.5744050559344189
1: region 6 intercept, rho=0.99	2. NCP	132	-0.653866088810873	1.1045584138667761
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	132	-0.653866088810873	0.5777282813189025
1: region 6 intercept, rho=0.99	1. CP	133	0.4886199658809492	0.5788868330532776
1: region 6 intercept, rho=0.99	2. NCP	133	0.4886199658809492	0.3551311082032694
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	133	0.4886199658809492	0.5774371394673138
1: region 6 intercept, rho=0.99	1. CP	134	-0.846973023569604	0.7093924312088511
1: region 6 intercept, rho=0.99	2. NCP	134	-0.846973023569604	1.654711407655112
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	134	-0.846973023569604	0.7156368062226387
1: region 6 intercept, rho=0.99	1. CP	135	0.1535318038649316	0.7728434293141234
1: region 6 intercept, rho=0.99	2. NCP	135	0.1535318038649316	0.6628473184869451
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	135	0.1535318038649316	0.7720975359288107
1: region 6 intercept, rho=0.99	1. CP	136	-0.6126561316280434	0.6227896543905679
1: region 6 intercept, rho=0.99	2. NCP	136	-0.6126561316280434	1.149250144019642
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	136	-0.6126561316280434	0.6261031699814743
1: region 6 intercept, rho=0.99	1. CP	137	-0.517626825639692	0.7329827392955626
1: region 6 intercept, rho=0.99	2. NCP	137	-0.517626825639692	1.2299748232090038
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	137	-0.517626825639692	0.7362744709330287
1: region 6 intercept, rho=0.99	1. CP	138	-0.5310101735596179	0.623234728718493
1: region 6 intercept, rho=0.99	2. NCP	138	-0.5310101735596179	1.0599037626220307
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	138	-0.5310101735596179	0.6261030922084148
1: region 6 intercept, rho=0.99	1. CP	139	-0.0035592783924416078	0.9004525783194177
1: region 6 intercept, rho=0.99	2. NCP	139	-0.0035592783924416078	0.9036632501728025
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	139	-0.0035592783924416078	0.9004748619748206
1: region 6 intercept, rho=0.99	1. CP	140	-0.5336444521706689	0.5501258723159749
1: region 6 intercept, rho=0.99	2. NCP	140	-0.5336444521706689	0.9380390347095846
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	140	-0.5336444521706689	0.5525884492187214
1: region 6 intercept, rho=0.99	1. CP	141	-0.8844430053751317	0.7516901962052683
1: region 6 intercept, rho=0.99	2. NCP	141	-0.8844430053751317	1.8203194220813093
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	141	-0.8844430053751317	0.7587912041003488
1: region 6 intercept, rho=0.99	1. CP	142	-0.005505599372906286	0.6770161275532468
1: region 6 intercept, rho=0.99	2. NCP	142	-0.005505599372906286	0.6807537867062907
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	142	-0.005505599372906286	0.6770405901962467
1: region 6 intercept, rho=0.99	1. CP	143	0.2374554243995244	0.6820752600065113
1: region 6 intercept, rho=0.99	2. NCP	143	0.2374554243995244	0.5379064064229124
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	143	0.2374554243995244	0.6811313761265906
1: region 6 intercept, rho=0.99	1. CP	144	-0.524194047610028	0.5987844250106685
1: region 6 intercept, rho=0.99	2. NCP	144	-0.524194047610028	1.0114049567167853
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	144	-0.524194047610028	0.6014297951368293
1: region 6 intercept, rho=0.99	1. CP	145	-0.31328148617270973	0.7058232459835047
1: region 6 intercept, rho=0.99	2. NCP	145	-0.31328148617270973	0.9655002226978157
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	145	-0.31328148617270973	0.7075313534198844
1: region 6 intercept, rho=0.99	1. CP	146	-0.49347882988289543	0.6924803067337838
1: region 6 intercept, rho=0.99	2. NCP	146	-0.49347882988289543	1.1342859688473619
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	146	-0.49347882988289543	0.6954411189177877
1: region 6 intercept, rho=0.99	1. CP	147	-0.12367575375177409	0.7338319413308834
1: region 6 intercept, rho=0.99	2. NCP	147	-0.12367575375177409	0.8304400934888657
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	147	-0.12367575375177409	0.7344834899205437
1: region 6 intercept, rho=0.99	1. CP	148	-0.4024031586037704	0.6755067629427044
1: region 6 intercept, rho=0.99	2. NCP	148	-0.4024031586037704	1.0101623381005977
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	148	-0.4024031586037704	0.6776997220927926
1: region 6 intercept, rho=0.99	1. CP	149	-0.4375989045210249	0.669729428805897
1: region 6 intercept, rho=0.99	2. NCP	149	-0.4375989045210249	1.0373998296809614
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	149	-0.4375989045210249	0.6721311911089746
1: region 6 intercept, rho=0.99	1. CP	150	-0.29629362952328864	0.6554895022690483
1: region 6 intercept, rho=0.99	2. NCP	150	-0.29629362952328864	0.8815448835224079
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	150	-0.29629362952328864	0.6569553090249312
1: region 6 intercept, rho=0.99	1. CP	151	-0.3615574523891406	0.6466005354856481
1: region 6 intercept, rho=0.99	2. NCP	151	-0.3615574523891406	0.9282361253457151
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	151	-0.3615574523891406	0.6484273239273574
1: region 6 intercept, rho=0.99	1. CP	152	-0.2832075285613893	0.7008252862708021
1: region 6 intercept, rho=0.99	2. NCP	152	-0.2832075285613893	0.930261890822964
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	152	-0.2832075285613893	0.7023381568376008
1: region 6 intercept, rho=0.99	1. CP	153	-0.3606147135730603	0.6248839310272264
1: region 6 intercept, rho=0.99	2. NCP	153	-0.3606147135730603	0.8962152654224727
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	153	-0.3606147135730603	0.626664262995323
1: region 6 intercept, rho=0.99	1. CP	154	-0.029557594356237782	0.6729640898372081
1: region 6 intercept, rho=0.99	2. NCP	154	-0.029557594356237782	0.6931521752834909
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	154	-0.029557594356237782	0.6730951115436296
1: region 6 intercept, rho=0.99	1. CP	155	0.08826778967591664	0.5938861996079237
1: region 6 intercept, rho=0.99	2. NCP	155	0.08826778967591664	0.5437121268357039
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	155	0.08826778967591664	0.5935631659743604
1: region 6 intercept, rho=0.99	1. CP	156	-0.40158695891766755	0.6551926145949675
1: region 6 intercept, rho=0.99	2. NCP	156	-0.40158695891766755	0.9789849008788103
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	156	-0.40158695891766755	0.6573065107364114
1: region 6 intercept, rho=0.99	1. CP	157	-0.8310343641406512	0.6675117940106716
1: region 6 intercept, rho=0.99	2. NCP	157	-0.8310343641406512	1.532401548279991
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	157	-0.8310343641406512	0.6731700289194271
1: region 6 intercept, rho=0.99	1. CP	158	-0.4699871557457095	0.6440086570542005
1: region 6 intercept, rho=0.99	2. NCP	158	-0.4699871557457095	1.030396876903929
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	158	-0.4699871557457095	0.6465779284377027
1: region 6 intercept, rho=0.99	1. CP	159	-0.5775857827889308	0.6315574574249008
1: region 6 intercept, rho=0.99	2. NCP	159	-0.5775857827889308	1.1252659717957134
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	159	-0.5775857827889308	0.634658281276096
1: region 6 intercept, rho=0.99	1. CP	160	-0.5833478257251486	0.6392519862212743
1: region 6 intercept, rho=0.99	2. NCP	160	-0.5833478257251486	1.1455573281079374
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	160	-0.5833478257251486	0.6424438675870338
1: region 6 intercept, rho=0.99	1. CP	161	0.7545723819118063	0.6712143385930551
1: region 6 intercept, rho=0.99	2. NCP	161	0.7545723819118063	0.31561279678691667
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	161	0.7545723819118063	0.6688236325520062
1: region 6 intercept, rho=0.99	1. CP	162	0.4672985159786418	0.7076056750648834
1: region 6 intercept, rho=0.99	2. NCP	162	0.4672985159786418	0.4434515124384243
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	162	0.4672985159786418	0.7058988631543949
1: region 6 intercept, rho=0.99	1. CP	163	0.8566749272472675	0.6975649753072145
1: region 6 intercept, rho=0.99	2. NCP	163	0.8566749272472675	0.2961661862093056
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	163	0.8566749272472675	0.6949135111379047
1: region 6 intercept, rho=0.99	1. CP	164	-0.36648461627813816	0.7010925525153877
1: region 6 intercept, rho=0.99	2. NCP	164	-0.36648461627813816	1.0114341203746444
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	164	-0.36648461627813816	0.703135974642885
1: region 6 intercept, rho=0.99	1. CP	165	-0.45888990973479016	0.5987960945981411
1: region 6 intercept, rho=0.99	2. NCP	165	-0.45888990973479016	0.9474849379540408
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	165	-0.45888990973479016	0.6010889894849804
1: region 6 intercept, rho=0.99	1. CP	166	-0.041668962404673514	0.7010117898832566
1: region 6 intercept, rho=0.99	2. NCP	166	-0.041668962404673514	0.7308393498582322
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	166	-0.041668962404673514	0.7012018936847934
1: region 6 intercept, rho=0.99	1. CP	167	0.18427029368359035	0.5935709469494131
1: region 6 intercept, rho=0.99	2. NCP	167	0.18427029368359035	0.4936794664016233
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	167	0.18427029368359035	0.5929203079074254
1: region 6 intercept, rho=0.99	1. CP	168	-0.7409253010525053	0.8183765759994801
1: region 6 intercept, rho=0.99	2. NCP	168	-0.7409253010525053	1.7168524004582904
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	168	-0.7409253010525053	0.8244556189456967
1: region 6 intercept, rho=0.99	1. CP	169	-0.11453171942532409	0.7206899773742459
1: region 6 intercept, rho=0.99	2. NCP	169	-0.11453171942532409	0.8081444153877365
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	169	-0.11453171942532409	0.7212672243667004
1: region 6 intercept, rho=0.99	1. CP	170	-0.7026720301809013	0.7225407261511745
1: region 6 intercept, rho=0.99	2. NCP	170	-0.7026720301809013	1.4589113953319808
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	170	-0.7026720301809013	0.7274249293495522
1: region 6 intercept, rho=0.99	1. CP	171	-0.06940201248845893	0.7439192702175601
1: region 6 intercept, rho=0.99	2. NCP	171	-0.06940201248845893	0.7973825361064273
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	171	-0.06940201248845893	0.7442815027607013
1: region 6 intercept, rho=0.99	1. CP	172	-0.1084049434796153	0.6395170466796962
1: region 6 intercept, rho=0.99	2. NCP	172	-0.1084049434796153	0.7127410854154438
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	172	-0.1084049434796153	0.6399796798770268
1: region 6 intercept, rho=0.99	1. CP	173	-0.12728106729102148	0.661176658262681
1: region 6 intercept, rho=0.99	2. NCP	173	-0.12728106729102148	0.7509222595784014
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	173	-0.12728106729102148	0.6617592731476725
1: region 6 intercept, rho=0.99	1. CP	174	-0.12459043940996908	0.5568944206212296
1: region 6 intercept, rho=0.99	2. NCP	174	-0.12459043940996908	0.6307856533929291
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	174	-0.12459043940996908	0.5573542082017768
1: region 6 intercept, rho=0.99	1. CP	175	-0.48173885673659483	0.7503685646503979
1: region 6 intercept, rho=0.99	2. NCP	175	-0.48173885673659483	1.2147618910124343
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	175	-0.48173885673659483	0.7535058835197164
1: region 6 intercept, rho=0.99	1. CP	176	-0.4930798022818517	0.7266476746612643
1: region 6 intercept, rho=0.99	2. NCP	176	-0.4930798022818517	1.1897774279403976
1: region 6 intercept, rho=0.99	3. ACP (brms auto)	176	-0.4930798022818517	0.7297417156808397
1: region 6 intercept, rho=0.99	1. CP	177	-0.5541990120224427	0.6818176545839456
